ANSERIFORMES: Anatidae

Fulvous Whistling Duck	Dendrocygna bicolor	Extirpated
Brant Goose	Branta bernicla	Rare/Accidental
Nene	Branta sandvicensis	Endemic (country/region)
Canada Goose	Branta canadensis	Rare/Accidental
Cackling Goose	Branta hutchinsii	Rare/Accidental
Emperor Goose	Anser canagicus	Rare/Accidental
Snow Goose	Anser caerulescens	Rare/Accidental
Greater White-fronted Goose	Anser albifrons	Rare/Accidental
Tundra Swan	Cygnus columbianus	Rare/Accidental
Baikal Teal	Sibirionetta formosa	Rare/Accidental
Garganey	Spatula querquedula	Rare/Accidental
Cinnamon Teal	Spatula cyanoptera	Rare/Accidental
Blue-winged Teal	Spatula discors	Rare/Accidental
Northern Shoveler	Spatula clypeata	
Gadwall	Mareca strepera	Rare/Accidental
Eurasian Wigeon	Mareca penelope	Rare/Accidental
American Wigeon	Mareca americana	
Laysan Duck	Anas laysanensis	Endemic (country/region)
Hawaiian Duck	Anas wyvilliana	Endemic (country/region)
Mallard	Anas platyrhynchos	Introduced species
Northern Pintail	Anas acuta	
Eurasian Teal	Anas crecca	Rare/Accidental
Green-winged Teal	Anas carolinensis	Rare/Accidental
Canvasback	Aythya valisineria	Rare/Accidental
Redhead	Aythya americana	Rare/Accidental
Ring-necked Duck	Aythya collaris	
Tufted Duck	Aythya fuligula	Rare/Accidental
Greater Scaup	Aythya marila	Rare/Accidental
Lesser Scaup	Aythya affinis	
Surf Scoter	Melanitta perspicillata	Rare/Accidental
Bufflehead	Bucephala albeola	Rare/Accidental
Hooded Merganser	Lophodytes cucullatus	Rare/Accidental
Common Merganser	Mergus merganser	Rare/Accidental
Red-breasted Merganser	Mergus serrator	Rare/Accidental
 
GALLIFORMES: Odontophoridae

California Quail	Callipepla californica	Introduced species
 
GALLIFORMES: Phasianidae

Wild Turkey	Meleagris gallopavo	Introduced species
Chukar Partridge	Alectoris chukar	Introduced species
Black Francolin	Francolinus francolinus	Introduced species
Grey Francolin	Francolinus pondicerianus	Introduced species
Erckel's Spurfowl	Pternistis erckelii	Introduced species
Common Quail	Coturnix coturnix	Introduced species
Japanese Quail	Coturnix japonica	Introduced species
Red Junglefowl	Gallus gallus	Introduced species
Kalij Pheasant	Lophura leucomelanos	Introduced species
Common Pheasant	Phasianus colchicus	Introduced species
Green Pheasant	Phasianus versicolor	Introduced species
Indian Peafowl	Pavo cristatus	Introduced species
 
APODIFORMES: Apodidae

Pacific Swift	Apus pacificus	Rare/Accidental
 
COLUMBIFORMES: Columbidae

Rock Dove	Columba livia	Introduced species
Spotted Dove	Spilopelia chinensis	Introduced species
Zebra Dove	Geopelia striata	Introduced species
Mourning Dove	Zenaida macroura	Introduced species
 
GRUIFORMES: Rallidae

Common Gallinule	Gallinula galeata	
Hawaiian Coot	Fulica alai	Endemic (country/region)
Laysan Rail	Zapornia palmeri	Endemic (country/region)
 
PODICIPEDIFORMES: Podicipedidae

Pied-billed Grebe	Podilymbus podiceps	Rare/Accidental
Red-necked Grebe	Podiceps grisegena	Rare/Accidental
Horned Grebe	Podiceps auritus	Rare/Accidental
Black-necked Grebe	Podiceps nigricollis	Rare/Accidental
 
CHARADRIIFORMES: Recurvirostridae

Black-necked Stilt	Himantopus mexicanus	Rare/Accidental
 
CHARADRIIFORMES: Charadriidae

Pacific Golden Plover	Pluvialis fulva	
Grey Plover	Pluvialis squatarola	
Common Ringed Plover	Charadrius hiaticula	Rare/Accidental
Semipalmated Plover	Charadrius semipalmatus	Rare/Accidental
Killdeer	Charadrius vociferus	
 
CHARADRIIFORMES: Scolopacidae

Bristle-thighed Curlew	Numenius tahitiensis	
Hudsonian Whimbrel	Numenius hudsonicus	Rare/Accidental
Bar-tailed Godwit	Limosa lapponica	Rare/Accidental
Black-tailed Godwit	Limosa limosa	Rare/Accidental
Ruddy Turnstone	Arenaria interpres	
Ruff	Calidris pugnax	Rare/Accidental
Sharp-tailed Sandpiper	Calidris acuminata	
Stilt Sandpiper	Calidris himantopus	Rare/Accidental
Curlew Sandpiper	Calidris ferruginea	Rare/Accidental
Sanderling	Calidris alba	
Dunlin	Calidris alpina	
Baird's Sandpiper	Calidris bairdii	Rare/Accidental
Least Sandpiper	Calidris minutilla	Rare/Accidental
Buff-breasted Sandpiper	Calidris subruficollis	Rare/Accidental
Pectoral Sandpiper	Calidris melanotos	
Semipalmated Sandpiper	Calidris pusilla	Rare/Accidental
Western Sandpiper	Calidris mauri	Rare/Accidental
Long-billed Dowitcher	Limnodromus scolopaceus	
Short-billed Dowitcher	Limnodromus griseus	Rare/Accidental
Common Snipe	Gallinago gallinago	Rare/Accidental
Wilson's Snipe	Gallinago delicata	Rare/Accidental
Wilson's Phalarope	Phalaropus tricolor	Rare/Accidental
Red-necked Phalarope	Phalaropus lobatus	Rare/Accidental
Red Phalarope	Phalaropus fulicarius	
Spotted Sandpiper	Actitis macularius	Rare/Accidental
Wandering Tattler	Tringa incana	
Grey-tailed Tattler	Tringa brevipes	Rare/Accidental
Lesser Yellowlegs	Tringa flavipes	
Willet	Tringa semipalmata	Rare/Accidental
Wood Sandpiper	Tringa glareola	Rare/Accidental
Greater Yellowlegs	Tringa melanoleuca	Rare/Accidental
 
CHARADRIIFORMES: Laridae

Brown Noddy	Anous stolidus	
Black Noddy	Anous minutus	
Blue Noddy	Anous ceruleus	
White Tern	Gygis alba	
Bonaparte's Gull	Chroicocephalus philadelphia	Rare/Accidental
Laughing Gull	Leucophaeus atricilla	
Franklin's Gull	Leucophaeus pipixcan	Rare/Accidental
Mew Gull	Larus canus	Rare/Accidental
Ring-billed Gull	Larus delawarensis	
Glaucous-winged Gull	Larus glaucescens	
Glaucous Gull	Larus hyperboreus	Rare/Accidental
American Herring Gull	Larus smithsonianus	
Slaty-backed Gull	Larus schistisagus	Rare/Accidental
Caspian Tern	Hydroprogne caspia	Rare/Accidental
Greater Crested Tern	Thalasseus bergii	Rare/Accidental
Least Tern	Sternula antillarum	Rare/Accidental
Spectacled Tern	Onychoprion lunatus	
Bridled Tern	Onychoprion anaethetus	Rare/Accidental
Sooty Tern	Onychoprion fuscatus	
Common Tern	Sterna hirundo	Rare/Accidental
Arctic Tern	Sterna paradisaea	Rare/Accidental
Black Tern	Chlidonias niger	Rare/Accidental
 
CHARADRIIFORMES: Stercorariidae

South Polar Skua	Stercorarius maccormicki	Rare/Accidental
Pomarine Jaeger	Stercorarius pomarinus	
Parasitic Jaeger	Stercorarius parasiticus	
Long-tailed Jaeger	Stercorarius longicaudus	
 
PHAETHONTIFORMES: Phaethontidae

Red-billed Tropicbird	Phaethon aethereus	Rare/Accidental
Red-tailed Tropicbird	Phaethon rubricauda	
White-tailed Tropicbird	Phaethon lepturus	
 
PROCELLARIIFORMES: Oceanitidae

Wilson's Storm Petrel	Oceanites oceanicus	Rare/Accidental
 
PROCELLARIIFORMES: Diomedeidae

Laysan Albatross	Phoebastria immutabilis	
